id	text	user	offensive	abusive	target	source	user.description
1266724895809064963	@SamvanRooy1 aanhangers van de trumpsoort , even erg als het straatcrapuul van het vloams blok en de soort van den dries. opsluiten in breendonk moesten ze bij uw soort doen , in jullie voormalig partij lokaal van de eeuwige voorzitter Herr SSr Dillen	1Edvangr	OFFENSIVE	IMPLICIT	INDIVIDUAL	author	
1266405307212840960	@dit_is_M 🙈 jezus wat een verwende ouders heb je als je aan beide doet . Geniet zelf van je kids, jongen of meid ( de rest is bedacht door een verwende generatie!) , van je zelf of geadopteerd! Je doet het toch niet voor een ander?😘	rense_1	OFFENSIVE	IMPLICIT	GROUP	author	
1123491836734115846	@BlueHand_Loek @lquispel @Veldhorst__W @ChrisAalberts Tunnelvisie.... jij bent grappig... met je bluehand.....	DinantvdBelt	NOT	NOT		201905_full	Vader van Sander en Laura, vrijgezellig Bierbrouwen, metaaldetektor, Creatief, hoofd laboratorium
1123483423492931585	nieuw op [EBb]: oud- #RotoSmeets ceo John Caris reageert op #CMG-debacle: “Nu volgt een keiharde shake out” https://t.co/VDRXfDHiFn	edboogaard	NOT	NOT		201905_full	Nieuwsgierig freelance tekstschrijver. Verstaat het grafische vak, begrijpt het jargon, let op letters.
1123492472204800002	Geef ze een dikke kus uit #Oudenbosch @JoostNiemoller @DonArturito @POTUS @netanyahu	lenavgils	NOT	NOT		201905_full	La vita è bella.The word 'listen' contains the same letters as 'silent' #Nederlands #creatie #bewondernemen #standwithisrael
1266526319946485762	@BlissetEris @Vlaanderen1 @HLN_BE “Maar 57%” HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHH en Marokkanen vallen onder de 6% samen met anderen dus BEKKKKKKKK houden	wimaliasharry	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
848282027090640897	zwarte vreemdgaan schoffel gingen naar huis met dick na de club https://t.co/Yrpm2wbntD	czzvnvaqijda4	NOT	NOT		201704_full	
840313487914070018	@Jan71151733 @geertwilderspvv @RT_com ja terwijl.zij zelf de grootste racisten zijn	PaulineDuimel	OFFENSIVE	EXPLICIT	GROUP	author	
1002605027243028482	"""Wilt u pinnen of contant betalen?""

""Ja""

#busjefeur #syntus"	JannickBolten	NOT	NOT		201806_full	20-jarige Arnhemmer. Stiekem al 21. Fuck al 22. haha al driekwartjaar 23... Wacht al 3 maanden 24. 25,75. 26,10 inmiddels. Buschauffeur.
1168085586244177921	Welja daar ie die weer over een uurtje😅Wordt het woord weer betekend gemaakt Van het beruchte #spelenmettaal dus doe mee van 9 tot 10 uur vanavond speel mee in een gedicht of een pakkende zin of een doldwaze zinspeling Zeker het leukste taalspelletje van twitter! en gebruik de # https://t.co/BAGHgyRGDU	Laurentius66	NOT	NOT		201909_full	Mokummer-verzamelaar, Boeken-worm Hovenier en een Amsterdamse kolder. Taal & Kunst! Archeologie- liefhebber,  Zoekt de dingen uit .#spelenmettaal op zondag
1168077703804837888	@MartijnDupre Je doet dat aan de onderhandelingstafel, niet op Twitter.	DeMondige	NOT	NOT		201909_full	Tweets with ;-), politically incorrect, conservative humanist & Flemish nationalist. EDM-lover. Likes & RT's =/= endorsements. Dutch & English tweets.
1168086038151147520	@_WonderLady @varik77 Dit lijntje!😂😂😂😂	37Neelram	NOT	NOT		201909_full	hé, het is mij Marleen. Hier alleen leuk. Haat is hier niet op zijn plaats.
1062630964902461440	@Talk2Myra @Kath_74 @AcohenDaan @TheRebelThePoet En je liegt opnieuw, trouwens. Je weet heel goed dat het niet om 1 club gaat, en dat de Grauwe Eeuw iets heel anders wil dat de rest van de mensen die ZP willen veranderen. Waarom blijf je doorgaan met die leugens ?	lquispel	NOT	NOT		2018-11-12_2018-11-22_zwartepiet.out	
1168075154146177024	@SanneVroom @SophievdMeeberg Namen worden altijd genoemd en ik krijg altijd een dm of het mag. Het is geen rumag of 1 van de vele (VELE) jokecopypasters zonder bronvermelding op twitter. Van mij mag het. Ik ben niet zo anti. Ook niet zo’n zin in.	VincentWammes	NOT	NOT		201909_full	Russellian, Zappateer, Bourdainista, Grouchomarxist | Zenner | The secret to happiness is to realize the world is horrible, horrible, horrible| Food | #topt
1002554202520944640	Kun je nagaan wat mensen die de hele Ramadan doen over zich heen krijgen	annefleurdd	NOT	NOT		201806_full	Merkloze Feminist. Schrijver. Ze noemen me de Koningin van Twitter, maar ik ben republikein. Leest 100 boeken per jaar. Stiekem boos dat ik geen zeemeermin ben.
1168081932527243264	@Marianne041058 @HLN_BE @alexanderdecroo @eliodirupo Ze zouden er beter wat meer tijd nemen voor het vormen van regeringen.  Erg stabiel blijken die er meestal niet te zijn :-)  Wat zou de gemiddelde levensduur van de Italiaanse regeringen zijn de voorbije 40 jaar?	CharlesUrbain	NOT	NOT		201909_full	Welke planeet laten we achter voor de kinderen van nu?  Volg de politiek, hou van theater, muziek (Mahler met dank aan Vincent V.), musical, een goed boek,..
848292958474571785	"@nrc @Bjheijne The proof of the pudding is in the eating.
 2e Kamer staat ver af van de gemiddelde hard werkende Nederlander."	atievanstijn	NOT	NOT		201704_full	
1123488631803527170	@glossylovers @Harry_Styles Ik vind jou zo leuk kind als je ooit in utrecht bent hmu !!!!!	shharda_	NOT	NOT		201905_full	☔️ a 21 yr old music enthusiast.
848281086937374720	#NieuwsTwitter FC Utrecht verslaat Willem II, ruime zege Heracles op Heerenveen https://t.co/qmtae57w6C #actueel	Borrel_Nieuws	NOT	NOT		201704_full	De onafhankelijke twitter met nieuws, feiten en weetjes voor bij de Borrel
1002597424911839233	@stevelinck Ik wil u maandag ook wel zo'n mail sturen.	HVaerendonck	NOT	NOT		201806_full	Serieus of niet serieus, that's the question.
848082549360529408	"Een vraag van Charlotte. Wie kan haar helpen aan meer informatie? Roep maar in de reactie:
""Weet iemand wanneer... https://t.co/Hv87k075z0"	LeveninDeventer	NOT	NOT		201704_full	
1168072591225044992	"Voor sommige twitteraars is het misschien slim om hoor en wederhoor toe te passen voordat men los gaat op twitter. 

Gaat eens praten met de persoon/personen in kwestie, voor u ze op twitter aan de schandpaal nagelt."	rmtrpstr	NOT	NOT		201909_full	*scc *oufc *pearl jam *the scene *twitter op persoonlijke titel *reporter *liefhebber amateurvoetbal
1266740592786190337	@NoDeSi2 @chris10vdb @Isntit1232 wat een geluk van een bezope lijmsnuivende banaan, meissie zeg ik altijd , soort koosnaam.. eikel, piznigt dat je bent NoDeSi @NoDeSi2 kwijlende rukker 🖕🐀	LammersTita	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
1267563306618937345	@An0nK3k @makmikdenkt @MagaliWalker18 Ik meen het maat. Trump is de vijand van de deepstate, echt. Jij bent de deepstate soldaat. Geloof het of niet.	AalstV	OFFENSIVE	IMPLICIT	INDIVIDUAL	author	
1062665754288553984	HHHWHAHAHAHAHAHAHAHAH AMKKK HET WAS: RIGHTIO ......	gaddocomplex	NOT	NOT		author	
848282857932029952	@Koolwitje1978 Dankje beetje chillen hier	Kosterkii	NOT	NOT		201704_full	"Houdt van Humor hoe zotter hoe beter :-)
voetbalt bij Amp Football en G team van Sparta Petegem"
848085015124746240	Iedereen spreekt over @petosagan of @GregVanAvermaet maar wat zou het mooi zijn als @tomboonen1 morgen de #rvv wint... #balensereus	rubenschroyen	NOT	NOT		201704_full	"Hospitality,events, incentives, father,
running, tennis, travelling, entrepeneur..."
1168082867282464768	@captainalis Heb je een chrome of apple kastje ofzo?	harmorIey	NOT	NOT		201909_full	it’s your loss
1267530136913612801	@Memphis vind jij je zelf nou niet een grote pestlijer ! Ik wel hoor . Wat een gedrag om tegen een politie agent te zeggen dat hij jaloers is . Je hebt geluk dat ik op dat moment niet die politie agent was . Ik had je uit die pooierbak getrokken .	davelubeck1	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
1002604429198217216	Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/D3sGm9pvKD Peppermint Trailer #1 (2018) | Movieclips Trailers	Levi_1997_	NOT	NOT		201806_full	18 jaar
848293519051673600	"@mboudry @CasMudde En mocht dit gebeurd zijn ""in naam van de islam"": mannen ""legitimeren"" vrouwenonderdrukking al gedurende hele geschiedenis, overal op aarde."	parodyboudry	NOT	NOT		201704_full	Parodie van Maarten Boudry. Mopjes en meningen over vanalles en nog wat. Mantelzorger van een fictieve versie van Etienne Vermeersch.
1168081161933004801	@ElHammouchiOthm @anne_verm @JohanLievens_ @GO_onderwijs Verdoving nog niet volledig uitgewerkt?	wimtheware	NOT	NOT		201909_full	Vlaams, wetenschapper, conservatief, onafhankelijk en A-socialist - Elektrisch rijden doe je op de kermis. Pauperes commilitones Christi Templique Solomonic.
1123486071210295302	@VVD “Veel beloven en weinig geven doen een gek in vreugde leven”	Silvia5320	NOT	NOT		201905_full	"#TrotseNederlander. Check hoe de de leugen over 97%van de wetenschappers ontstaan is.👇👇👇👇
http://climatescienceinternational.org/index.php?opti…"
1268962897562132480	@Samira_Tarrass #zwartepiet zijn geschminkte kinderen die er zijn voor kinderen. #akwasi dient opgepakt te worden voor #opruiing, #volksmennerij, en aansporen tot #geweld TEGEN KINDEREN!	ap_hendrickx	OFFENSIVE	IMPLICIT	INDIVIDUAL	2020-05-29_2020-06-08_blacklivesmatter.out	
1002601525779353601	Aantal reacties van ouders over gebrek aan foto’s op deze twitter lijn... nieuwe AVG wet staat dat niet toe....	EWMM88	NOT	NOT		201806_full	
1002598268323422208	Ik vind een @YouTube-video leuk: https://t.co/PYGr8dmYZU COLAPS vs KENNY URBAN | La Cup WORLDWIDE 2018 | Semi Final	DjMakesta	NOT	NOT		201806_full	.
1266497045315096579	@dcnatalie En wat zij doet wel?	MartineGoossen4	NOT	NOT		author	
1064255551058653184	@Martinbosma_pvv Schokkend. Activistenwereld nauw verweven met NOS. “Simone Weimans, NOS-nieuwslezeres, is hoofd van een jury die 35.000 euro gemeentesubsidie via het Amsterdams Fonds voor de Kunst toekent aan het project van een KOZP-activist.” https://t.co/dsj7Jin4Js	Rwds881	NOT	NOT		author	
1002552958939226113	@vos_steven beetje donker, maar wij waren er ook bij, en je was er echt 😉 https://t.co/Z4oVO88zMf	ISLSenB	NOT	NOT		201806_full	InnoSportLab Sport en Beweeg! initieert, begeleidt, ontwikkelt en test recreatieve sport producten, concepten en spelvormen.
1268549403880632320	Black's killing Black's, waar is de verontwaardiging van @BlmNederland van mensen die hun eigen soort afmaken bij de duizenden wereldwijd, elke dag weer. Ja SOORT. Dat onderscheid maken jullie toch in de #BLM organisatie. Black's zijn geen slachtoffer, losers zijn slachtoffer	Lover_P_vanRoxy	OFFENSIVE	IMPLICIT	GROUP	2020-05-29_2020-06-08_blacklivesmatter.out	
1266291262329483266	@Chessie59937423 @Karen97305276 @LeoniqueUnique @VVD @D66 @cdavandaag @christenunie Dat roep ik al vanaf dag 1 en toch krijg je dan nog van die achterlijke reacties, over de IC's enzo. Ons land zit nog vol domme dwazen.	FREEKBlokzijl	OFFENSIVE	EXPLICIT	GROUP	author	
1266611499545571328	@calleweird @bsoenensvrt Dat het jouw favoriete nieuwsbron is, zegt alles over jouw geestelijk wantoestand.	0987654321Id	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
1002597139258716160	@bol_com  dit lijkt me een foutje! https://t.co/2jwWNo5yKu	leinmarjob	NOT	NOT		201806_full	Supergirl bij vlagen. Visionair in opleiding.Sloganbedenkster. Deskundig.
1123488248184090624	"Mijn vriendin werkt ook in de zorg en ze is in verwachting. Haar jasje werkt helaas niet mee... 

Ik pleit voor zorgjasjes voor zwangere vrouwen! 🤣

#zorg https://t.co/AcCBN8ybLK"	tommieniessen	NOT	NOT		201905_full	"Tommie Niessen | #Verpleegkundige, #schrijver & #Spreker @zorgsprekers |  Facebook 👉 http://facebook.com/tommieindezorg | 
✉ contact: info@tommieniessen.nl"
1168075251185569792	@_SebB_ @ThomasRutger Niet weghalen hoor. Alles in deze maatschappij moet al mooier gemaakt worden. Dit is de rauwe realiteit. Als het te heftig voor je is dan kijk je gewoon niet.	Petervdwaals	NOT	NOT		201909_full	Father of three I Atheïst I Free thinking conservativ. I Politically incorrect I Informal investor I Motto: assumptions are the mother of all fuckups.
1266721420433928192	@SamvanRooy1 @vlbelang vertrek dan maar mof en uw vreemde gesluierde moslim madam . de soort profiterende racisten zoals uw volk zijn in België niet meer nodig , dus vertrek maar rap zwarte lafbek van rooy	1Edvangr	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
1168078317922242560	@aaaa70caro @mehdi_karayusuf @iktwitelkedag Níet als je dit begrijpt naar hun opvatting van cultuurrelativisme	CarreidasJet	NOT	NOT		201909_full	Dutch Deplorable | Observeert de linkse onderbuik 🇳🇱🇩🇪🇮🇱 | 'The Cleaners' is a must see | #Lieferpresse© I #GrüneKhmerraus I
1063138626270388224	“Keijg de tering”	ftmaleficent	NOT	NOT		author	
1168074080244969472	@VlinderGalen Ik twitter eigenlijk alleen via Tweetdeck op de laptop. Die mist ze dan..... Zie ik ze even later wel op mijn telefoon gelukkig.	Vico__h	NOT	NOT		201909_full	B r a b a n d e r | H u i s m a n | G e z e l l i g h e i d
848085479685840897	@AgBlanken @Zonnebloem1971 En welke #hastag gebruiken wij voor vandaag? #omem of #mazeninhetmeetnet oid?  Misschien even communiceren?	Kirsten_Grunn	NOT	NOT		201704_full	Groningse | Molenheerdt | Werk: Inkoop- en Aanbestedingsspecialist EU | Actief | Honden | Enthousiast | Uitgesproken | Moeder
848283415405375490	Urban &amp; Sporty outfit? Dat krijg je zeker met de zwarte Nike sneakers via @soocofootbar… https://t.co/N9BdWBeqah https://t.co/x4mApBtSDz	Love4kidz	NOT	NOT		201704_full	love4kidz is een online lifestyle magazine dat een plattegrond voor 'grote mensen' wil zijn in de wonderlijke wereld van het kind.
1123493461494259712	Protest Gooise apothekers: 'Schreeuwen en slaan zijn dagelijkse dingen' - https://t.co/7JHAYtAoY1	hlaurentius	NOT	NOT		201905_full	Drs. Duitse taal & letterkunde. Doctoraal scriptie Das Komische bei Kafka. Nu pensionado, na leraar Duits, schooldecaan, conrector, beleidsmedewerker onderwijs.
848082792793522176	#voetbal In de wandelgangen: Chelsea wil stunten met sterren van Arsenal en Everton https://t.co/D2xPhtkRwr #nieuwstwitter	Arnhem_nt	NOT	NOT		201704_full	Onafhankelijk nieuws over, van en uit Arnhem
1266127196378353664	@WeegmeesterG @RobertSlis1 Jeugdzorg is een verdienmodel, geven geen donder om kinderen, wel om het geld wat het oplevert.	nl_misstanden	OFFENSIVE	EXPLICIT	OTHER	2020-05-29_2020-06-08_blacklivesmatter.out	
1267289511849058304	@EenVandaag @rivm @DeMarijndebruin Rob Jetten jij Robot Homo. Jij begrijpt nog steeds niet dat je vriendin Ollogren weer onze vrijheid afpakt door het afschaffen van het Referendum. En ze kan geen eens de huur verhoging stoppen ik kan die makkelijk radicaal stoppen als ik in politiek zit het liefst zonder geld XD.	seamyer	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
848285016379580416	@MyrAmoria @BramDDGFan Jij blockte mij eerst, dat was voor mij random. Kwam dat door die discussie? Heb namelijk echt totaal niks tegen jou! :p	TimeuwGames	NOT	NOT		201704_full	Support-account TimeuwGames, krijg antwoord op alle vragen door slechts het versturen van een tweetje.
1168081673461936129	"@tomrusting @kernkracht_ @bertbijypsilon Ik begrijp hier niets van.
Reeds in 1980 wisten we al heel veel over het ontstaan van psychische problematiek.
Vanaf dat moment is veel van die kennis ondergesneeuwd geraakt door het bio-medisch model (wat gericht is op psychiatrische ziekten).
Alles is gemedicaliseerd geraakt!"	shakey3904	NOT	NOT		201909_full	(Amersfoort 1959) Intelligente ervaringswerker met herstelvisie. Actief in het sociaal domein en betrokken op de GGz
1123491216170061824	@ZoutewelleIneke Whaaaaaaa Ien....hij is leuk.!!!!	AnsTante	NOT	NOT		201905_full	"Gek op:
Rotterdam
Dus ben ik een echte
Rotterdamse Tante....
Laat mij maar lachen.!!
Volg mij ook op
#Instagram ...@ansspoor"
848285050647007238	@thenameisRosa Toen zag ik op vrijdag ook een band daar openen. Echt helemaal te gek, moest groot worden. Nooit meer wat van gehoord.	alexieden	NOT	NOT		201704_full	The finish is at the finishline.
848281026673737728	jullie beefen op twitter met mensen die de dezelfde (juiste) mening hebben als uw ouders, denk 2 x na voor gij in discussie gaat	kndshld	NOT	NOT		201704_full	
1123482251302461440	"Nieuwe datacenters
https://t.co/ZEohO62Qak https://t.co/rWUN65WEtZ"	noordbizz	NOT	NOT		201905_full	Nieuws-netwerk voor ondernemers in Noord-Nederland, met dagelijks nieuws, informatie en events.
1123492234714910720	'Beschaving': 1 op de 10 jongeren in Nederland krijgt Jeugdzorg. En wat voor zorg!	JP_de_Kok	NOT	NOT		201905_full	The Alchemy of Colour
1002596989866074117	"@RTVDrenthe @psdrenthe @HenkBrinkDr @HenkJumelet @Jetta_Klijnsma @RTVDrenthe @rtvGroningen @RaadAssen @Gemeente_Assen @martinkremers @D66Drenthe @VVDassen @CDA_Drenthe @CDAAssen @vvddrenthe @MarcoOut @ProvDrenthe 
GEEN Wk-wielrennen in Groningen - Drenthe!!! https://t.co/qvKp8scpD3"	ridder_joop	NOT	NOT		201806_full	
1168083273937035264	@Infocadl2015 Heb nooit begrepen waarom er pensioenfondsen zijn. Kost klauwen met geld zonder dat je er enige controle over hebt. Geld en tijd wat veel beter besteed kan worden aan voorlichting over waarom privé pensioen regelen handig is. Ben blij dat ik daar niet aan vast zit in mijn sector.	OponsbestNL	NOT	NOT		201909_full	👎: EU, partijkartel, VVD, D66, ongekozen politici, demofoben, Antifa, zorg-graaiers. 👍: Europa, vrijheid van meningsuiting, privacy, nexit, #FvD #PvdD #PVV
1266723686968709122	@SamvanRooy1 wat heeft het gekost om uw vreemde moslim luis te integreren, dat heb ge als zwarte lafbek dat ge hier geen vrouw kunt vinden ,wie wil er met de soort waar u voor staat mee samen leven , zelf een Belgische straat hond wil dat niet samen leven met uw soort volk	1Edvangr	OFFENSIVE	EXPLICIT	GROUP	author	
1168071208065261569	Nooit meer naar de Action voor creatieve opdrachten #creativiteit #ikpionier #kunsteducatie #experiment #basisschool #kunstjuf #cmk #cultuureducatiemetkwaliteit #kinderen #procesgericht https://t.co/Izg7Y7vyjC https://t.co/J3DzYSJqVL	kopa_kan	NOT	NOT		201909_full	Kopa staat voor kunst en creativiteit, in het onderwijs en in de samenleving. Kopa is @lindarosink en @manjaeland
1168071464286711808	"@Windemuller Niet die softe uitstraling. Dat werkt niet met een "" gewone"" lens"	MRTfotografie	NOT	NOT		201909_full	Fotografie | Nikon-fan | workshops | cursus | coaching | e-book: Nooit meer op de automatische stand | Portret op locatie | natuurlijk licht |
1168074176017633280	@menno_kolk Het was witte wijn haha.	Empie_17	NOT	NOT		201909_full	Goede wijn is nog geen boswandeling🍹| De ene drol is de andere niet 💩 | Maak van je hart geen banaan🍌 | Deze bio slaat kant noch konijn🐰
1168073454102470657	"@bas_tytgat @tofke23 @vrtnws Othman verkettert zijn eigen dochter als ze geen stukje stof draagt. Wat trouwens niet letterlijk wordt gesteld in de Koran. Ik denk dat hij tot alles in staat is.
Seksslavenhandel is de Koran letterlijk volgen. En al zeker doen wat Mohammed deed. Je weet wel perfecte man enz..."	Walrussnor	NOT	NOT		201909_full	
1266973830729383936	Gelijk heeft hij zijn ook de democraten die al het tuig Amerika ingehaald hebben	Bella45078480	OFFENSIVE	EXPLICIT	GROUP	author	een dag niet gelachen een dag niet geleefd
1123482630631170048	Er staan nog 33 klachten over Goed leven met Euro Shopping op https://t.co/s8ifVv0DFc die niet zijn opgelost, zie https://t.co/Ke1Doeztcu	Klacht_NL	NOT	NOT		201905_full	Helpt klachten oplossen!
1002550380750917632	Klanten zijn net mensen - Tips voor de persoonlijke touch. https://t.co/BXlN9UKypQ	ErinaceusM	NOT	NOT		201806_full	@sandervanluit helpt iedereen die wil starten met ondernemen of hierin wil groeien. Ik bied praktische adviespakketten, gratis artikelen en nieuwsbrieven!
1266205002655322114	Op dit moment echter, zegt Patronaggio, komen de meeste migranten niet langer vanuit Libië naar Italië, maar vanuit Tunesië.stop die Marokkanen zie wat ze problemen maken in Europa	Bella45078480	OFFENSIVE	IMPLICIT	GROUP	author	
1002598660859990017	Het begon allemaal met een stukje draad... 30 jaar, 70 prototypes en 10 miljoen tests later, is het resultaat een matras dat de beste slaap technologieën combineert voor de meest optimale nachtrust. #sleepscience #Simba https://t.co/GJhvplJYvi	SimbaMatras	NOT	NOT		201806_full	Als innovatief slaapmerk, ontwikkelen wij voortdurend high-tech producten om je de beste nachtrust te bezorgen. Ontdek nu onze bestseller Simba Hybrid®-matras.
1168083309064261633	@Robin82129409 MIJN HAAR IS NU NET TE kort voor een staart, hoe moet ik nou mn breakup overleven zonder die laatste cruciale stap?!	Sylvieevde	NOT	NOT		201909_full	denim on denim
1002557694908207104	@Ietloveremain @Camila_Cabello dat hoop ik ook idd. ik hoop iig dat we t kunnen halen voordat de mensen zonder vip naar binnen komen	deathlyhaIIows	NOT	NOT		201806_full	you’ll never be the same • fan account
1002558696616935424	Kijk Mariska de Vos, Rex heeft zijn verjaardagscadeau goed gekeurd 😘 https://t.co/AbYo5PVTP9	Froukje1973	NOT	NOT		201806_full	
1075341532901851137	@BruijneAnne Voor mij is iedereen nederlander die zich aanpast aan de nederlandse normen en waarden	68cornelis1948	NOT	NOT		author	
1266378152189648897	@JGM76434158 @d_heme @chrisjanssensVB mijn menselijk verstand is op een normaal peil dat kan je bij Herr Janssens niet zeggen , zelfs zijn armen kan hij niet buigen . het volk met de tweede hands kostuums van de Albanese maffia , snit uit de jaren dertig van duitse kwaliteit .	1Edvangr	OFFENSIVE	IMPLICIT	INDIVIDUAL	author	
848085031436374016	@wimboevink @ienapiena haha, ons aller voorland. Wen er maar vast aan, het heeft ook z'n prettige kanten. (Als je voorland al hebt bereikt)	beneteausailor	NOT	NOT		201704_full	Waddenzee en -eilanden. Natuur en landschap. Psychologie, wat mensen beweegt, (zee)zeilen, luchtvaart, (klassieke)muziek
1168075924790792193	"@Mafkeesje1000 @Elie_sai @kaatje1919 @Nieuwsuur Ja heel gezellig en divers!
Divers betekent in dit verband:
Geen blanken."	AdamReith	NOT	NOT		201909_full	"🇳🇱 ""A man´s got to do what a man´s got to do."""
1002599939803840513	Ben ik de enige die gewoon zin heeft om te slapen op een vrijdag, zodat je lekker kunt uitslapen en je geen zorgen hoef te maken over de wekker?	toetoebroem	NOT	NOT		201806_full	Goedemorgen, Goedemiddag, Goedeavond. :-)
1123482429363298304	Helder en actueel. Hebben we al een nieuw specialisme? Netwerkgeneeskunde...	BertGuns	NOT	NOT		201905_full	fysiotherapeut, maatschapslid @Kinesefysio| bestuurslid Gezondheidscentrum Overdiep en Stichting Eerstelijns Zorg Appingedam e.o.|hardlopen|tennis|fietsen.
1168078930483564544	@Iwanneke69 @JoostNiemoller Als ik kijk naar de geschiedenis en als ik kijk welke mensen er naar Amerika en Australië gingen en als ik dit doortrek naar de hedendaagse tijd, houd ik mijn hart vast.	KierkelsRobbie	NOT	NOT		201909_full	Denker, bedenker, dagdromer, doler, realist, die af en toe met zichzelf en de wereld in conflict komt.
848083239881363456	@Boekenz Leuk! Dan zijn we inderdaad ongeveer even ver 😊	Hoofdstuk12	NOT	NOT		201704_full	Ik lees boeken en daar schrijf ik dan weer over.
1002601898099159040	@bramvermeul @eelcobvr Wellicht het meest 2018 moment tot nu toe.	Swiert	NOT	NOT		201806_full	Microbiologist. Brews 🍺. Recently moved to 🇭🇰. Loves terrible puns, and either 🥃 or🍸. Sometimes 🏊‍♂️, sometimes 🏃‍♂️.
1266784662900310016	Veldesdoorn-Spaanse Aak De geur van het hout van de Veldesdoorn ruikt naar bloemen. Krachtige geurige kruidig/zoete bloemen. Nu begrijp ik waarom hij uit de zeepboomfamilie komt. Deze boom ruikt naar zeepjes 😌 Op de vuurkorf ruikt de hele tuin naar wierrook. Geweldig 😍	CrouchingHidden	NOT	NOT		author	Dutch Observer divergent #Chinavirus is bioligical warfare https://www.youtube.com/watch?v=VvYIpa1Ulvw FvD Nexit Qanon
848281599451975681	#Eindhoven Spelersrapport: PSV heeft twee uitblinkers, maar ook twee tegenvallers https://t.co/RPbIDkZICx #Nieuwstwitter	Eindhoven_BN	NOT	NOT		201704_full	Het lokale nieuws voor bij de borrel!
848087086485852160	#voetbal ‘Jaap straalt autoriteit uit, je ziet dat hij in Engeland de manager is' https://t.co/02bgahTMmP #nieuwstwitter	Haarlem_nt	NOT	NOT		201704_full	Onafhankelijk nieuws van en over Haarlem
1002604523381297152	@nielskalkman snap wel dat veel mensen jou complimenten gaven ja	JaspervN	NOT	NOT		201806_full	Friendly neighbourhood Dungeon Master (I wish that was a sex thing)
1123492306236133376	@tachless2 Goedemorgen ☕pffff☕klaag, steun☕🍞oké, weer bij de les. David Mayers dus.  https://t.co/xxAOTXEniz	leprogfreak	NOT	NOT		201905_full	
1061979358796091393	Voor de #VVD bestaan er 1e, 2e en 3e rangs mensen, resp. werkenden, vluchtelingen en niet-werkenden. Zo'n partij verdient een doodschop!	dreoudman	OFFENSIVE	EXPLICIT	OTHER	author	
1266742278175051777	@10Rickoo @eriktheodoor @POL_DenHaag Ik ben wakker. Jij zit in een droomwereld van onwetendheid, schijnbaar	De_ITer	OFFENSIVE	IMPLICIT	INDIVIDUAL	author	Ik geloof oprecht dat ik een milde vorm van Tourette heb ontwikkeld dankzij onze corrupte politie(k).
1123486346474086400	ASR rondt overname Loyalis af: Inkomensverzekeraar Loyalis, tot voor kort onderdeel van pensioenuitvoerder APG, is definitief in handen gekomen van ASR. De integratie van alle activiteiten moet uiterlijk volgend jaar afgerond zijn. https://t.co/Q8fahOfJgr	AMweb_nl	NOT	NOT		201905_full	"amweb: toonaangevend nieuwsplatform voor de
verzekeringsbranche en financiële dienstverlening"
1065398304522100736	@Gelaarsdekat_ @Derksen_Gelul Inderdaad. Het mooie eraan is dat #Sylvana net doet of ze een racisme profeet is en de NPO net doet of zij zo uniek is.	muntverzamelaar	NOT	NOT		2018-11-12_2018-11-22_zwartepiet.out	
848290236199313408	6. In Nederland wil @cdavandaag officieel niet samenwerken met Wilders en PVV omdat zij radicaal-rechts zijn. Begrijpelijk.	CasMudde	NOT	NOT		201704_full	Prof @UGA_SPIA & Researcher @CrexUiO | Columnist @HopeNotHate & @ViceNews | Dad & Husband | #Groundhopper & #StreetArt Lover
1123492116829736960	@dweezzill Bon al schieten we maar met 2 over, ik ken Amsterdam en leuk zal het worden 😅	anneke2600	NOT	NOT		201905_full	"forever in my 30', will punch for brunch, what you see is what you get, ginger all the way 
#teampruim 😍"
1002603295591067648	"Mag @RaboFlevoland zomaar mijn mailadres doorspelen aan een extern onderzoeksbureau?
#AVG #privacy https://t.co/CRKAuFoUhs"	josoostendorp	NOT	NOT		201806_full	"- Fotograaf
- Professional in administratie en ICT
- Op zoek naar verbinding met
en tussen mensen
- Kritisch / Analytisch / Betrokken / Samenwerken / Technisch"
848291698891468800	Was @Spinvis @deVorstin . Hemels is t woord, niets anders. Viool, cello, piano, trombone, bugel, gitaren, drums, ach wat niet. En teksten! https://t.co/EZWWbzkbyu	thomasopfietse	NOT	NOT		201704_full	http://hobokendazzler.blogspot.nl
667317034976305154	@derfleischer @BroervanJezus nee VVD D66 trekken volle zalen, halen Terrorist massaal binnen.wilders 38 zetels de sterkste mlj nl PVV nr1	sandraroeters	OFFENSIVE	EXPLICIT	GROUP	author	
1123488342673362946	@DeNaakteKiezer @EchteScheermes @EnigeEchteFreud @trouw @Levenseindeklin @TrouwRelFil ik heb geen klachten	quranyeshua	NOT	NOT		201905_full	Quran restored. The Holy city of Karachi, Pakistan; Isaiah:40. Hajj to Istanbul. Qibla: Hagia Sophia. 600k likes on facebook. Advertising is cheaper on facebook
